# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	29-May-2013
# 
# Hydrophone description
HYD_MFG	Onda
HYD_MODEL	HNR
HYD_APERTURE_NOM_UM	0500
HYD_SN	1663
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	1.2
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
15.200	 -260.06	  9.929E-008	1.479E-004	    286.209
15.250	 -260.12	  9.860E-008	1.458E-004	    287.039
15.300	 -260.33	  9.625E-008	1.390E-004	    287.877
15.350	 -260.31	  9.654E-008	1.398E-004	    288.725
15.400	 -260.27	  9.698E-008	1.411E-004	    289.581
15.450	 -260.36	  9.597E-008	1.382E-004	    290.446
15.500	 -260.30	  9.657E-008	1.399E-004	    291.320
15.550	 -260.42	  9.524E-008	1.361E-004	    292.203
15.600	 -260.56	  9.377E-008	1.319E-004	    293.096
15.650	 -260.45	  9.492E-008	1.352E-004	    293.999
15.700	 -260.45	  9.497E-008	1.353E-004	    294.911
15.750	 -260.44	  9.509E-008	1.356E-004	    295.833
15.800	 -260.48	  9.466E-008	1.344E-004	    296.764
15.850	 -260.43	  9.518E-008	1.359E-004	    297.705
15.900	 -260.49	  9.449E-008	1.339E-004	    298.656
15.950	 -260.72	  9.200E-008	1.270E-004	    299.616
16.000	 -260.80	  9.121E-008	1.248E-004	    300.587
16.050	 -260.69	  9.235E-008	1.279E-004	    301.568
16.100	 -260.80	  9.118E-008	1.247E-004	    302.558
16.150	 -261.00	  8.909E-008	1.191E-004	    303.559
16.200	 -260.98	  8.936E-008	1.198E-004	    304.571
16.250	 -260.85	  9.071E-008	1.234E-004	    305.593
16.300	 -260.81	  9.105E-008	1.244E-004	    306.625
16.350	 -260.69	  9.234E-008	1.279E-004	    307.669
16.400	 -260.83	  9.091E-008	1.240E-004	    308.723
16.450	 -260.93	  8.985E-008	1.211E-004	    309.789
16.500	 -261.09	  8.818E-008	1.166E-004	    310.866
16.550	 -261.13	  8.784E-008	1.157E-004	    311.954
16.600	 -261.10	  8.815E-008	1.166E-004	    313.053
16.650	 -261.26	  8.653E-008	1.123E-004	    314.164
16.700	 -261.73	  8.194E-008	1.007E-004	    315.286
16.750	 -261.75	  8.173E-008	1.002E-004	    316.419
16.800	 -261.45	  8.464E-008	1.074E-004	    317.565
16.850	 -261.33	  8.577E-008	1.104E-004	    318.721
16.900	 -261.37	  8.542E-008	1.095E-004	    319.890
16.950	 -261.37	  8.540E-008	1.094E-004	    321.071
17.000	 -261.26	  8.649E-008	1.122E-004	    322.264
17.050	 -261.36	  8.555E-008	1.098E-004	    323.469
17.100	 -261.48	  8.432E-008	1.067E-004	    324.686
17.150	 -261.62	  8.300E-008	1.033E-004	    325.916
17.200	 -261.61	  8.313E-008	1.036E-004	    327.158
17.250	 -261.55	  8.362E-008	1.049E-004	    328.413
17.300	 -261.27	  8.637E-008	1.119E-004	    329.680
17.350	 -261.50	  8.418E-008	1.063E-004	    330.961
17.400	 -261.73	  8.198E-008	1.008E-004	    332.254
17.450	 -261.86	  8.072E-008	9.773E-005	    333.561
17.500	 -261.66	  8.260E-008	1.023E-004	    334.881
17.550	 -261.79	  8.137E-008	9.932E-005	    336.215
17.600	 -261.80	  8.127E-008	9.907E-005	    337.563
17.650	 -261.74	  8.184E-008	1.005E-004	    338.923
17.700	 -261.80	  8.129E-008	9.913E-005	    340.298
17.750	 -261.78	  8.143E-008	9.946E-005	    341.686
17.800	 -261.74	  8.185E-008	1.005E-004	    343.089
17.850	 -261.84	  8.092E-008	9.822E-005	    344.505
17.900	 -261.75	  8.173E-008	1.002E-004	    345.935
17.950	 -261.99	  7.950E-008	9.481E-005	    347.380
18.000	 -262.14	  7.818E-008	9.167E-005	    348.839
18.050	 -261.94	  7.995E-008	9.587E-005	    350.313
18.100	 -261.88	  8.053E-008	9.727E-005	    351.801
18.150	 -261.83	  8.096E-008	9.832E-005	    353.304
18.200	 -261.84	  8.093E-008	9.824E-005	    354.821
18.250	 -261.84	  8.094E-008	9.827E-005	    356.355
18.300	 -261.77	  8.158E-008	9.982E-005	    357.903
